doi,url
10.1016/j.msea.2012.07.086,timeout
10.1016/j.jpain.2010.09.004,timeout
10.1111/risa.12376,timeout
10.1016/j.tcs.2011.10.023,timeout
10.1016/j.humpath.2009.08.003,timeout
10.1016/j.jmbbm.2012.11.022,timeout
10.1016/j.apgeog.2010.11.017,timeout
10.1210/en.2009-0520,RequestException
10.1088/0953-8984/25/14/146002,timeout
10.1097/pcc.0000000000000496,tooManyRedirects
10.1111/j.1600-0633.2011.00544.x,timeout
10.1115/1.4028426,timeout
10.1044/1092-4388(2011/10-0246),timeout
10.1097/coh.0b013e328363a90e,tooManyRedirects
10.1111/j.1365-2966.2012.21208.x,RequestException
10.1515/fabula-2014-0010,timeout
10.1051/epjap/2012120075,timeout
10.1039/c5nr03501e,RequestException
10.1177/1090820x12455826,RequestException
10.1039/c3gc40558c,RequestException
10.1088/0004-637x/708/2/1281,timeout
10.1039/c4cc08288e,RequestException
10.1097/pgp.0b013e3181efe08d,tooManyRedirects
10.1093/nar/gkv094,timeout
10.1088/0957-4484/24/32/325702,timeout
10.1086/655784,RequestException
10.1039/c3ce41119b,RequestException
10.1088/0143-0807/34/6/1543,timeout
10.1039/c3ra44489a,RequestException
10.1097/md.0000000000000602,tooManyRedirects
10.1039/c1mb05044c,RequestException
10.1088/0953-4075/45/11/115301,timeout
10.1093/ndt/gfq045,RequestException
10.2478/s11534-011-0008-5,timeout
10.1093/jb/mvq037,RequestException
10.1097/mlr.0000000000000397,tooManyRedirects
10.1039/b813024h,RequestException
10.1161/strokeaha.112.655084,timeout
10.1097/adm.0000000000000066,tooManyRedirects
10.1097/mph.0b013e3182678fc9,tooManyRedirects
10.1097/md.0000000000002219,tooManyRedirects
10.1111/j.1574-6941.2012.01331.x,RequestException
10.1093/jxb/ers306,RequestException
10.1111/jog.12500,timeout
10.3329/bjp.v9i3.19454,timeout
10.1097/coh.0b013e3283582d4a,tooManyRedirects
10.1093/gerona/glq016,RequestException
10.1097/tp.0b013e3181fbd008,tooManyRedirects
10.1093/jwelb/jws033,RequestException
10.3174/ajnr.a3282,timeout
10.1044/1059-0889(2012/11-0023),timeout
10.1017/s0967199408004851,timeout
10.1039/c2jm31409f,RequestException
10.1097/tp.0000000000000216,tooManyRedirects
10.1515/phys-2015-0012,timeout
10.1017/s1366728909990551,timeout
10.1093/nar/gku291,timeout
10.1097/pas.0b013e31827bf4cc,tooManyRedirects
10.1039/b822568k,RequestException
10.1093/tropej/fmt057,RequestException
10.1088/1751-8113/47/39/395301,timeout
10.1086/655812,RequestException
10.5665/sleep.3038,RequestException
10.1088/0953-2048/28/2/025003,timeout
10.7567/jjap.52.08jh11,timeout
10.1093/jjco/hyt111,RequestException
10.1097/cad.0000000000000269,tooManyRedirects
10.1039/c4dt01174k,RequestException
10.1093/ptep/ptu138,RequestException
10.1093/jiel/jgr015,RequestException
10.1088/1674-1137/36/9/018,timeout
10.1039/c5cp01501d,RequestException
10.1093/pubmed/fdt050,RequestException
10.1017/s0022377815000562,timeout
10.1039/c0lc00326c,RequestException
10.1093/eurheartj/ehr488,RequestException
10.1093/intimm/dxq008,RequestException
10.1115/1.3211856,timeout
10.1097/sap.0b013e31826a1897,tooManyRedirects
10.2478/v10096-009-0026-z,timeout
10.1088/1751-8113/42/36/365203,timeout
10.1093/ejcts/ezr163,RequestException
10.1039/c3ra42381f,RequestException
10.1097/bcr.0000000000000204,tooManyRedirects
10.1039/c2ob26664d,RequestException
10.1088/1751-8113/47/47/474006,timeout
10.1093/molehr/gap023,RequestException
10.1017/s0142716410000263,timeout
10.1007/dcr.0b013e31820246bf,tooManyRedirects
10.1017/s0022215113001448,timeout
10.1097/iae.0b013e3182618be0,tooManyRedirects
10.1097/yco.0b013e328365a2e7,tooManyRedirects
10.1093/ejcts/ezs518,RequestException
10.1016/j.nima.2010.04.093,timeout
10.1039/c3tc32586e,RequestException
10.1093/mnras/stv1536,RequestException
10.1088/0031-8949/82/01/015702,timeout
10.1093/jac/dkr532,RequestException
10.1039/b901892a,RequestException
10.1371/journal.pone.0019204,timeout
10.1039/c5nj00889a,RequestException
10.1088/0004-637x/696/1/12,timeout
10.1093/infdis/jiu029,RequestException
10.1097/md.0000000000002428,tooManyRedirects
10.1093/em/cau141,RequestException
10.1017/s1751731109990693,timeout
10.3390/s130201385,RequestException
10.1097/nmd.0000000000000142,tooManyRedirects
10.1039/c1cc16535f,RequestException
10.3367/ufne.0182.201209c.0941,timeout
10.1115/1.4027181,timeout
10.1088/1751-8113/47/40/405101,timeout
10.1603/me12142,RequestException
10.1088/1367-2630/15/6/063039,timeout
10.1097/brs.0b013e318191e687,tooManyRedirects
10.1093/nar/gkq644,RequestException
10.1088/0953-8984/21/48/485403,timeout
10.1371/journal.pone.0134923,timeout
10.1111/j.1468-1331.2010.03012.x,timeout
10.1111/j.1600-9657.2012.01138.x,timeout
10.5754/hge11097,RequestException
10.1088/1748-6041/4/3/035007,timeout
10.1093/nar/gks950,timeout
10.1088/0029-5515/52/2/023015,timeout
10.1039/c4sm01365d,RequestException
10.1039/c1sm06374j,RequestException
10.1039/c4ay02287d,RequestException
10.1039/c2sc20303k,RequestException
10.1088/0957-4484/24/40/405304,timeout
10.1093/occmed/kqv081,RequestException
10.1039/c4tc00164h,RequestException
10.1088/0004-637x/745/2/170,timeout
10.1371/journal.pone.0030138,timeout
10.1039/b921020b,RequestException
10.1001/jamapediatrics.2013.434,timeout
10.1088/1674-1056/20/2/028501,timeout
10.1093/jrr/rrt088,RequestException
10.1017/s0016756814000442,timeout
10.1093/gji/ggv268,RequestException
10.1152/ajpgi.00199.2012,timeout
10.1016/j.eurpsy.2010.12.008,RequestException
10.1088/0004-637x/750/2/99,timeout
10.1088/0953-8984/21/13/134006,timeout
10.1093/icvts/ivt071,RequestException
10.1093/abbs/gmq116,RequestException
10.1371/journal.pone.0090295,timeout
10.1210/me.2008-0368,RequestException
10.1097/mao.0000000000000696,tooManyRedirects
10.1093/rheumatology/kep199,RequestException
10.1371/journal.ppat.1003857,timeout
10.1093/jjfinec/nbu023,RequestException
10.1073/pnas.1413468112,timeout
10.1128/aem.02459-10,timeout
10.1073/pnas.0908801107,timeout
10.1167/iovs.13-13386,timeout
10.1039/b9nj00204a,RequestException
10.1111/j.1708-8305.2011.00554.x,RequestException
10.1115/1.4006347,timeout
10.1210/jc.2013-2538,RequestException
10.1371/journal.pone.0053815,timeout
10.1167/iovs.15-16896,timeout
10.1093/bib/bbr043,RequestException
10.1115/1.4006000,timeout
10.1017/s1047951114001541,timeout
10.1515/cclm-2013-0878,timeout
10.1093/oep/gpv033,RequestException
10.1039/b821475a,RequestException
10.1088/0004-637x/720/1/912,timeout
10.1039/b908267k,RequestException
10.1039/c4ta05002a,RequestException
10.1093/ejo/cjp129,RequestException
10.1039/b922604d,RequestException
10.1167/iovs.09-4717,timeout
10.1051/0004-6361/201220694,timeout
10.1039/c5nr02351c,RequestException
10.1097/hjh.0b013e32835f5747,tooManyRedirects
10.1017/jfm.2013.301,timeout
10.1039/c5ra12506e,RequestException
10.1115/1.4005348,timeout
10.1287/trsc.1110.0389,timeout
10.1088/0031-8949/80/04/048125,timeout
10.1097/iae.0b013e318263d180,tooManyRedirects
10.1128/jcm.06835-11,timeout
10.1039/c4an01842g,RequestException
10.1039/c0ja00167h,RequestException
10.1016/j.trstmh.2009.01.007,RequestException
10.1111/j.1524-4725.2011.02155.x,tooManyRedirects
10.1111/jtm.12097,RequestException
10.1210/jc.2009-2571,RequestException
10.1093/cid/cit017,RequestException
10.1115/1.4030320,timeout
10.1097/mol.0b013e3283471972,tooManyRedirects
10.1039/c4cc03907f,RequestException
10.1039/c3ta14069e,RequestException
10.1093/infdis/jiq105,RequestException
10.1039/c5cp02950c,RequestException
10.1093/jb/mvp054,RequestException
10.1093/rheumatology/keu153,RequestException
10.1088/0960-1317/24/1/015005,timeout
10.1039/c4an00465e,RequestException
10.1093/jac/dks331,RequestException
10.1115/1.4007496,timeout
10.1093/mnras/stv1646,RequestException
10.1097/ta.0b013e31825ff670,tooManyRedirects
10.1093/bioinformatics/btu828,RequestException
10.1088/0004-637x/788/2/115,timeout
10.1093/cid/ciu940,RequestException
10.1093/jaarel/lfu051,RequestException
10.1093/scan/nsp011,RequestException
10.1088/0963-0252/18/1/014003,timeout
10.1088/0268-1242/28/8/082003,timeout
10.1039/c3ta15360f,RequestException
10.1093/eurpub/ckt078,RequestException
10.1097/sla.0b013e31819ed22f,tooManyRedirects
10.1097/ftd.0b013e318282ff02,tooManyRedirects
10.1039/c5ra20114d,RequestException
10.1017/s1468109914000267,timeout
10.1093/brain/awr365,RequestException
10.1097/mpg.0b013e3182293d73,tooManyRedirects
10.1039/c5gc00365b,RequestException
10.1093/eurheartj/ehr117,RequestException
10.1088/2041-8205/723/2/l238,timeout
10.1093/deafed/enu044,RequestException
10.1093/her/cyn003,RequestException
10.1039/c3cc40819a,RequestException
10.1039/c2ra01313d,RequestException
10.1039/c2sm26091c,RequestException
10.1039/c1nj20558g,RequestException
10.1088/0960-1317/24/4/045003,timeout
10.1515/cclm.2011.702,timeout
10.1088/2053-1591/2/12/126401,timeout
10.1097/pec.0b013e31828e62d6,tooManyRedirects
10.1111/1574-6968.12034,RequestException
10.2143/ac.64.3.2038024,timeout
10.1097/ncc.0000000000000157,tooManyRedirects
10.1097/htr.0b013e3182274260,tooManyRedirects
10.1097/mog.0000000000000097,tooManyRedirects
10.1111/j.1745-3933.2010.00855.x,RequestException
10.1093/bioinformatics/bts419,RequestException
10.1017/s1041610214002622,timeout
10.1097/tp.0b013e3182481168,tooManyRedirects
10.1371/journal.pone.0075556,timeout
10.1097/lgt.0b013e3182217179,tooManyRedirects
10.1093/mnras/stt1509,timeout
10.1095/biolreprod.109.076299,RequestException
10.1097/mol.0b013e32834adaf3,tooManyRedirects
10.3109/13693786.2010.503196,RequestException
10.1515/cclm.2011.623,timeout
10.1097/cad.0b013e3283300a29,tooManyRedirects
10.1016/j.bmcl.2015.05.067,timeout
10.1016/j.wasman.2009.02.015,timeout
10.1097/wnr.0000000000000076,tooManyRedirects
10.1093/jmp/jhr029,RequestException
10.1039/c1cc14373e,RequestException
10.1093/toxsci/kfq280,RequestException
10.1093/annhyg/mer103,RequestException
10.1111/j.1365-2966.2011.18514.x,RequestException
10.1093/ndt/gfq105,RequestException
10.1039/c2nj40589j,RequestException
10.1093/ejechocard/jep221,RequestException
10.1007/s00125-013-3156-x,timeout
10.1038/ng.2455,timeout
10.1093/ejcts/ezr159,RequestException
10.1093/annonc/mdp198,RequestException
10.1039/c1nj20231f,RequestException
10.1097/wnp.0b013e318246b56d,tooManyRedirects
10.1097/yco.0b013e328361ebbf,tooManyRedirects
10.1097/ogx.0b013e31828736b9,tooManyRedirects
10.1039/c4nr03753g,RequestException
10.1093/bfgp/elu027,RequestException
10.1644/10-mamm-a-351.1,RequestException
10.1097/nmc.0b013e3182a1fc2f,tooManyRedirects
10.1093/eurheartj/ehv162,RequestException
10.1039/c1cc12869h,RequestException
10.1111/j.1526-4637.2009.00746.x,RequestException
10.1097/mpg.0b013e31820b0211,tooManyRedirects
10.1088/0022-3727/44/9/095102,timeout
10.1088/2041-8205/788/2/l35,timeout
10.1097/paf.0b013e3181d3db89,tooManyRedirects
10.1093/chromsci/bms053,RequestException
10.1039/b9nr00224c,RequestException
10.1039/c2cc17451k,RequestException
10.1515/bmt-2012-4249,timeout
10.1097/prs.0b013e3182361f7f,tooManyRedirects
10.1088/1367-2630/13/11/113001,timeout
10.1093/infdis/jiv061,RequestException
10.1210/en.2010-0347,RequestException
10.1097/olq.0b013e3181e1a14c,tooManyRedirects
10.1039/c2nr11912a,RequestException
10.5665/sleep.2310,RequestException
10.1115/1.4002482,timeout
10.1115/1.3192148,timeout
10.1093/jac/dkr521,RequestException
10.1515/cclm-2015-0072,timeout
10.1128/jb.00369-11,timeout
10.1515/jpm-2014-0020,timeout
10.1115/1.4026918,timeout
10.1167/iovs.13-12514,timeout
10.1039/c002264k,RequestException
10.3390/en20200445,RequestException
10.1088/0004-637x/794/2/136,timeout
10.1209/0295-5075/95/14001,timeout
10.1039/c3ra45117h,RequestException
10.1542/peds.2012-1525,timeout
10.1051/0004-6361/201220968,timeout
10.1039/c5ta01894c,RequestException
10.1097/scs.0b013e3182a2ee26,tooManyRedirects
10.1097/mpg.0b013e3181c1601f,tooManyRedirects
10.1039/c4fo01144a,RequestException
10.1088/1748-6041/9/4/045002,timeout
10.1097/hco.0000000000000127,tooManyRedirects
10.1093/chromsci/bms097,RequestException
10.1039/c0an00592d,RequestException
10.1001/archneurol.2012.90,timeout
10.1039/c5sc01505g,RequestException
10.5897/ajmr11.1423,timeout
10.1088/0004-637x/811/2/101,timeout
10.1088/1674-1056/22/7/074601,timeout
10.1097/iae.0b013e3181e586f9,tooManyRedirects
10.1039/b925105g,RequestException
10.1017/s0031182009990801,timeout
10.1093/annhyg/mep050,RequestException
10.1093/plankt/fbp047,RequestException
10.1097/gme.0b013e3181ddf6ef,tooManyRedirects
10.1039/b810774m,RequestException
10.1111/j.1095-8312.2010.01530.x,RequestException
10.1088/0960-1317/19/10/105017,timeout
10.1093/annhyg/mep047,RequestException
10.1039/c1sm06813j,RequestException
10.1039/c0dt00066c,RequestException
10.1039/c2cp41914a,RequestException
10.1603/ec10353,RequestException
10.1039/c4an01172d,RequestException
10.1039/c5ta06411b,RequestException
10.1093/ehr/cev288,RequestException
10.1039/c5dt01922b,RequestException
10.1097/brs.0b013e318255a184,tooManyRedirects
10.1093/rheumatology/kep142,RequestException
10.1080/13693780802369332,RequestException
10.1039/c3gc36844k,RequestException
10.1115/1.4000742,timeout
10.1093/glycob/cwq171,RequestException
10.3382/ps.2009-00450,RequestException
10.1093/database/bat005,RequestException
10.1093/jac/dks410,RequestException
10.1093/ejcts/ezt018,RequestException
10.1039/c4ra08145e,RequestException
10.2310/8000.2013.130798,timeout
10.1038/srep09346,timeout
10.1093/hmg/ddn410,RequestException
10.1093/aje/kws591,RequestException
10.1371/journal.pone.0114635,timeout
10.1210/en.2014-1497,RequestException
10.1515/jiip.2011.023,timeout
10.1097/prs.0b013e3181b03749,tooManyRedirects
10.1088/0741-3335/52/6/065001,timeout
10.1111/j.1365-2966.2009.15705.x,RequestException
10.1097/ijg.0b013e3182311b92,tooManyRedirects
10.1210/jc.2013-1694,RequestException
10.1097/aud.0b013e31825f9bba,tooManyRedirects
10.1039/c5ta00510h,RequestException
10.1088/0004-637x/703/2/1760,timeout
10.1097/fpc.0000000000000012,tooManyRedirects
10.1039/c5sc01909e,RequestException
10.1088/2041-8205/810/1/l4,timeout
10.1093/infdis/jir629,RequestException
10.1093/cid/cis424,RequestException
10.1039/c5nj01436k,RequestException
10.1167/iovs.12-10257,timeout
10.1213/ane.0b013e3182662e1a,tooManyRedirects
10.1097/phm.0b013e31826ed8ea,tooManyRedirects
10.1371/journal.pntd.0000725,timeout
10.1097/nmd.0b013e3181a20866,tooManyRedirects
10.1093/biomet/asr018,RequestException
10.1097/yco.0b013e3283523d66,tooManyRedirects
10.3382/ps.2010-01008,RequestException
10.1093/abbs/gmv096,RequestException
10.1097/fpc.0b013e3283493a57,tooManyRedirects
10.1093/deafed/enu031,RequestException
10.1093/imrn/rnp009,RequestException
10.1309/lm030fhmrruwkqwh,RequestException
10.1088/0031-9155/59/18/5441,timeout
10.1097/yct.0b013e31829a01b2,tooManyRedirects
10.1051/0004-6361/201525903,timeout
10.4335/13.3.521-535(2015),RequestException
10.1093/jac/dkv174,RequestException
10.1039/c3nj00227f,RequestException
10.3949/ccjm.82a.14014,timeout
10.1097/mbc.0000000000000038,tooManyRedirects
10.1097/iop.0b013e3182873ccb,tooManyRedirects
10.1088/0957-0233/25/8/085006,timeout
10.1039/c4ra15155k,RequestException
10.1039/c2an36510c,RequestException
10.1038/nri3007,timeout
10.1001/archophthalmol.2012.265,timeout
10.1093/mollus/eyu087,RequestException
10.1051/0004-6361/200913188,timeout
10.1093/protein/gzq012,RequestException
10.1115/1.4029840,timeout
10.1097/hp.0b013e3181edb854,tooManyRedirects
10.1093/nar/gkt180,RequestException
10.1051/0004-6361/201321784,timeout
10.1039/c4ra15960h,RequestException
10.1515/cclm-2011-0919,timeout
10.1088/0031-9155/58/16/5511,timeout
10.1210/en.2013-1999,RequestException
10.1021/ac101629x,timeout
10.1519/jsc.0b013e318265a271,tooManyRedirects
10.1039/c4sc00602j,RequestException
10.1093/bja/aes313,RequestException
10.1093/jel/equ031,RequestException
10.4314/ajtcam.v11i6.7,timeout
10.1097/cad.0b013e32832ec041,tooManyRedirects
10.1088/0741-3335/54/1/015011,timeout
10.1039/c3cc43578d,RequestException
10.1039/c4ra15848b,RequestException
10.1097/jes.0b013e31824a732b,tooManyRedirects
10.1093/jnci/djr225,RequestException
10.1039/c4fd00091a,RequestException
10.1093/gerona/glq050,RequestException
10.1097/mog.0b013e328358d619,tooManyRedirects
10.1093/infdis/jis226,RequestException
10.1039/c0cc04587j,RequestException
10.1039/c5ra00102a,RequestException
10.3390/rs2071797,RequestException
10.1039/c1ay05530e,RequestException
10.1093/heapro/dar003,RequestException
10.1039/c4cp04307c,RequestException
10.1088/1475-7516/2012/02/014,timeout
10.1088/1748-0221/8/11/c11017,timeout
10.1088/1674-1137/39/5/056001,timeout
10.1093/chemse/bjt116,RequestException
10.1515/text-2013-0027,timeout
10.1126/science.1243140,timeout
10.1093/cvr/cvv030,RequestException
10.1093/gbe/evu207,RequestException
10.1097/pcc.0b013e3181b80a75,tooManyRedirects
10.1093/icvts/ivu425,RequestException
10.3390/s100403218,RequestException
10.1088/0957-4484/26/33/335702,timeout
10.1088/0004-6256/149/2/60,timeout
10.7567/apex.7.032702,timeout
10.1111/j.1574-6968.2009.01487.x,RequestException
10.1097/mbc.0b013e32833464ce,tooManyRedirects
10.1115/1.3103924,timeout
10.1088/0004-637x/695/2/1577,timeout
10.1093/aje/kws464,RequestException
10.1111/j.1365-246x.2009.04077.x,RequestException
10.1097/qad.0b013e32834b40d1,tooManyRedirects
10.1039/c3ob42181c,RequestException
10.1097/mpg.0000000000000436,tooManyRedirects
10.1093/humrep/dep026,RequestException
10.1097/ccm.0b013e31821f050b,tooManyRedirects
10.1039/b813150c,RequestException
10.1039/c2ra21420b,RequestException
10.1515/mult.2009.018,timeout
10.5665/sleep.4568,RequestException
10.1088/0022-3727/42/10/105304,timeout
10.1039/c2cp43732e,RequestException
10.1039/b918310h,RequestException
10.2478/v10012-011-0025-8,timeout
10.1039/c4nr03225j,RequestException
10.1523/jneurosci.5672-08.2009,timeout
10.1093/jxb/err041,RequestException
10.1039/c1cc11762a,RequestException
10.3390/s91007814,RequestException
10.1111/j.1365-2966.2009.15437.x,RequestException
10.1001/jamaoto.2013.6215,timeout
10.1093/nar/gks639,RequestException
10.1039/c4ta01296h,RequestException
10.1093/rheumatology/kes028,RequestException
10.1088/0029-5515/55/9/093027,timeout
10.1097/jcp.0b013e3181ee0f79,tooManyRedirects
10.1093/ijpor/edp003,RequestException
10.1160/th14-11-0940,timeout
10.1039/c3ay41057a,RequestException
10.1093/treephys/tpt014,RequestException
10.1051/0004-6361/201424451,timeout
10.1093/jxb/erq334,RequestException
10.1039/c2cc17629g,RequestException
10.1039/c3ce41371c,RequestException
10.1088/0031-9155/58/7/2199,timeout
10.1213/ane.0000000000000053,tooManyRedirects
10.1039/c3mb70119k,RequestException
10.1093/mutage/get003,RequestException
10.1016/j.trstmh.2010.04.004,RequestException
10.1021/jf504654b,timeout
10.1080/14786419.2010.488231,timeout
10.1088/0268-1242/23/6/064002,timeout
10.7567/jjap.53.07kb08,timeout
10.1093/fampra/cms038,RequestException
10.1080/10361146.2011.567972,timeout
10.1097/acm.0b013e3182134634,tooManyRedirects
10.1093/jxb/err170,RequestException
10.1093/gbe/evt175,RequestException
10.1088/1612-2011/10/7/075002,timeout
10.1093/jjco/hyt164,RequestException
10.1093/aob/mcn217,RequestException
10.1309/lm5yws85njpcwesw,RequestException
10.1210/en.2014-1832,RequestException
10.1039/c1gc15317j,RequestException
10.5012/bkcs.2011.32.8.2560,timeout
10.1093/ehjci/jes270,RequestException
10.1039/b917408g,RequestException
10.1524/zpch.2011.6153,timeout
10.1093/nar/gkn975,RequestException
10.1093/mnras/stt464,timeout
10.1093/nar/gkv048,timeout
10.1097/nur.0b013e3181dc548a,tooManyRedirects
10.1093/jisesa/iev001,RequestException
10.1088/0953-8984/21/20/203102,timeout
10.1371/journal.pgen.1002193,timeout
10.1039/c3cc45215h,RequestException
10.1097/dcr.0b013e3182905b57,tooManyRedirects
10.1093/rpd/nct205,RequestException
10.1021/jp501734s,timeout
10.1039/c2sm27173g,RequestException
10.1115/1.3147191,timeout
10.1097/phm.0b013e31825f1c4d,tooManyRedirects
10.1039/c4md00548a,RequestException
10.1016/j.rmed.2010.06.009,timeout
10.1227/neu.0000000000000747,RequestException
10.1309/lmienkgrn0ae39ng,RequestException
10.1039/b910587e,RequestException
10.1039/c2sm26699g,RequestException
10.1088/1367-2630/12/10/103037,timeout
10.1097/sla.0b013e31821260f3,tooManyRedirects
10.1093/bioinformatics/btn563,RequestException
10.1185/03007995.2014.971355,timeout
10.1784/insi.2012.55.1.16,timeout
10.1093/annhyg/men073,RequestException
10.1088/0953-8984/24/28/284101,timeout
10.1093/nar/gkt1117,RequestException
10.4088/jcp.08m04997yel,timeout
10.1039/c5ra18195j,RequestException
10.1021/ol3011198,timeout
10.1097/bsd.0b013e318278577f,tooManyRedirects
10.1093/annonc/mdq546,RequestException
10.1039/c3ta12793a,RequestException
10.1039/c3lc50160d,RequestException
10.3109/14659891.2011.580415,timeout
10.1039/c2tb00067a,RequestException
10.1519/ssc.0b013e318211cb16,tooManyRedirects
10.1371/journal.pone.0045300,timeout
